# Simulated time = 10951.235 sec
# [Center energy]  [Energy bin width]       [Rate]        [Rate error]
#     (keV)              (keV)         (counts/sec/keV)  (counts/sec/keV)
151.58 0.04 0.0114142373204 0.0051046022825
151.62 0.04 0.00228284765035 0.00228284754035
151.66 0.04 0.0 0.0
151.7 0.04 0.00228284765035 0.00228284754035
151.74 0.04 0.00228284765035 0.00228284754035
151.78 0.04 0.0 0.0
151.82 0.04 0.0 0.0
151.86 0.04 0.00228284765035 0.00228284754035
151.9 0.04 0.00228284765035 0.00228284754035
151.94 0.04 0.0091313906014 0.00456569508071
151.98 0.04 0.00228284765035 0.00228284754035
152.02 0.04 0.00228284765035 0.00228284754035
152.06 0.04 0.0 0.0
152.1 0.04 0.00228284765035 0.00228284754035
152.14 0.04 0.0 0.0
152.18 0.04 0.00228284765035 0.00228284754035
152.22 0.04 0.0045656953007 0.0032284339524
152.26 0.04 0.0 0.0
152.3 0.04 0.00228284765035 0.00228284754035
152.34 0.04 0.00228284765035 0.00228284754035
152.38 0.04 0.00228284765035 0.00228284754035
152.42 0.04 0.00228284765035 0.00228284754035
152.46 0.04 0.00228284765035 0.00228284754035
152.5 0.04 0.0 0.0
152.54 0.04 0.0045656953007 0.0032284339524
152.58 0.04 0.0 0.0
152.62 0.04 0.0 0.0
152.66 0.04 0.0 0.0
152.7 0.04 0.00228284765035 0.00228284754035
152.74 0.04 0.0 0.0
152.78 0.04 0.0 0.0
152.82 0.04 0.0 0.0
152.86 0.04 0.00228284765035 0.00228284754035
152.9 0.04 0.00228284765035 0.00228284754035
152.94 0.04 0.0 0.0
152.98 0.04 0.0 0.0
153.02 0.04 0.0 0.0
153.06 0.04 0.0 0.0
153.1 0.04 0.0 0.0
153.14 0.04 0.0 0.0
153.18 0.04 0.0 0.0
153.22 0.04 0.00228284765035 0.00228284754035
153.26 0.04 0.0 0.0
153.3 0.04 0.0 0.0
153.34 0.04 0.0 0.0
153.38 0.04 0.00228284765035 0.00228284754035
153.42 0.04 0.00228284765035 0.00228284754035
153.46 0.04 0.00228284765035 0.00228284754035
153.5 0.04 0.0 0.0
153.54 0.04 0.0045656953007 0.0032284339524
153.58 0.04 0.0 0.0
153.62 0.04 0.00228284765035 0.00228284754035
153.66 0.04 0.0 0.0
153.7 0.04 0.0045656953007 0.0032284339524
153.74 0.04 0.0 0.0
153.78 0.04 0.0 0.0
153.82 0.04 0.0 0.0
153.86 0.04 0.0 0.0
153.9 0.04 0.00228284765035 0.00228284754035
153.94 0.04 0.0045656953007 0.0032284339524
153.98 0.04 0.0 0.0
154.02 0.04 0.0 0.0
154.06 0.04 0.00228284765035 0.00228284754035
154.1 0.04 0.00228284765035 0.00228284754035
154.14 0.04 0.00228284765035 0.00228284754035
154.18 0.04 0.0 0.0
154.22 0.04 0.00228284765035 0.00228284754035
154.26 0.04 0.0045656953007 0.0032284339524
154.3 0.04 0.0 0.0
154.34 0.04 0.0 0.0
154.38 0.04 0.00228284765035 0.00228284754035
154.42 0.04 0.0 0.0
154.46 0.04 0.0 0.0
154.5 0.04 0.0 0.0
154.54 0.04 0.0 0.0
154.58 0.04 0.00228284765035 0.00228284754035
154.62 0.04 0.00228284765035 0.00228284754035
154.66 0.04 0.0 0.0
154.7 0.04 0.00228284765035 0.00228284754035
154.74 0.04 0.0 0.0
154.78 0.04 0.0 0.0
154.82 0.04 0.0 0.0
154.86 0.04 0.00228284765035 0.00228284754035
154.9 0.04 0.00228284765035 0.00228284754035
154.94 0.04 0.00228284765035 0.00228284754035
154.98 0.04 0.00228284765035 0.00228284754035
155.02 0.04 0.0 0.0
155.06 0.04 0.00228284765035 0.00228284754035
155.1 0.04 0.0 0.0
155.14 0.04 0.00228284765035 0.00228284754035
155.18 0.04 0.00228284765035 0.00228284754035
155.22 0.04 0.0045656953007 0.0032284339524
155.26 0.04 0.00228284765035 0.00228284754035
155.3 0.04 0.00228284765035 0.00228284754035
155.34 0.04 0.00228284765035 0.00228284754035
155.38 0.04 0.00228284765035 0.00228284754035
155.42 0.04 0.00684854248539 0.00395400792583
155.46 0.04 0.0 0.0
155.5 0.04 0.0 0.0
155.54 0.04 0.0 0.0
155.58 0.04 0.00684854248539 0.00395400792583
155.62 0.04 0.00228284765035 0.00228284754035
155.66 0.04 0.0 0.0
155.7 0.04 0.0 0.0
155.74 0.04 0.0 0.0
155.78 0.04 0.00228284765035 0.00228284754035
155.82 0.04 0.0 0.0
155.86 0.04 0.00228284765035 0.00228284754035
155.9 0.04 0.00228284765035 0.00228284754035
155.94 0.04 0.00228284765035 0.00228284754035
155.98 0.04 0.00228284765035 0.00228284754035
156.02 0.04 0.00684854248539 0.00395400792583
156.06 0.04 0.0 0.0
156.1 0.04 0.0045656953007 0.0032284339524
156.14 0.04 0.0 0.0
156.18 0.04 0.0091313906014 0.00456569508071
156.22 0.04 0.0 0.0
156.26 0.04 0.0045656953007 0.0032284339524
156.3 0.04 0.00228284765035 0.00228284754035
156.34 0.04 0.0 0.0
156.38 0.04 0.0 0.0
156.42 0.04 0.0 0.0
156.46 0.04 0.00228284765035 0.00228284754035
156.5 0.04 0.00228284765035 0.00228284754035
156.54 0.04 0.0 0.0
156.58 0.04 0.0 0.0
156.62 0.04 0.0045656953007 0.0032284339524
156.66 0.04 0.00228284765035 0.00228284754035
156.7 0.04 0.0 0.0
156.74 0.04 0.0 0.0
156.78 0.04 0.00228284765035 0.00228284754035
156.82 0.04 0.0091313906014 0.00456569508071
156.86 0.04 0.0 0.0
156.9 0.04 0.0 0.0
156.94 0.04 0.0 0.0
156.98 0.04 0.00684854248539 0.00395400792583
157.02 0.04 0.0 0.0
157.06 0.04 0.0045656953007 0.0032284339524
157.1 0.04 0.00228284765035 0.00228284754035
157.14 0.04 0.00228284765035 0.00228284754035
157.18 0.04 0.0 0.0
157.22 0.04 0.0 0.0
157.26 0.04 0.00228284765035 0.00228284754035
157.3 0.04 0.0 0.0
157.34 0.04 0.00228284765035 0.00228284754035
157.38 0.04 0.00228284765035 0.00228284754035
157.42 0.04 0.0 0.0
157.46 0.04 0.0 0.0
157.5 0.04 0.0 0.0
157.54 0.04 0.0045656953007 0.0032284339524
157.58 0.04 0.0045656953007 0.0032284339524
157.62 0.04 0.00228284765035 0.00228284754035
157.66 0.04 0.0045656953007 0.0032284339524
157.7 0.04 0.0 0.0
157.74 0.04 0.0 0.0
157.78 0.04 0.00684854248539 0.00395400792583
157.82 0.04 0.0 0.0
157.86 0.04 0.0045656953007 0.0032284339524
157.9 0.04 0.0 0.0
157.94 0.04 0.0 0.0
157.98 0.04 0.0 0.0
158.02 0.04 0.0 0.0
158.06 0.04 0.0 0.0
158.1 0.04 0.0045656953007 0.0032284339524
158.14 0.04 0.00228284765035 0.00228284754035
158.18 0.04 0.0 0.0
158.22 0.04 0.00228284765035 0.00228284754035
158.26 0.04 0.0 0.0
158.3 0.04 0.00228284765035 0.00228284754035
158.34 0.04 0.00228284765035 0.00228284754035
158.38 0.04 0.0 0.0
158.42 0.04 0.0 0.0
158.46 0.04 0.0045656953007 0.0032284339524
158.5 0.04 0.0045656953007 0.0032284339524
158.54 0.04 0.0045656953007 0.0032284339524
158.58 0.04 0.00684854248539 0.00395400792583
158.62 0.04 0.0 0.0
158.66 0.04 0.0 0.0
158.7 0.04 0.00228284765035 0.00228284754035
158.74 0.04 0.0 0.0
158.78 0.04 0.00228284765035 0.00228284754035
158.82 0.04 0.0045656953007 0.0032284339524
158.86 0.04 0.00228284765035 0.00228284754035
158.9 0.04 0.0 0.0
158.94 0.04 0.00228284765035 0.00228284754035
158.98 0.04 0.0045656953007 0.0032284339524
159.02 0.04 0.00228284765035 0.00228284754035
159.06 0.04 0.00228284765035 0.00228284754035
159.1 0.04 0.00228284765035 0.00228284754035
159.14 0.04 0.0 0.0
159.18 0.04 0.0045656953007 0.0032284339524
159.22 0.04 0.0 0.0
159.26 0.04 0.00228284765035 0.00228284754035
159.3 0.04 0.00228284765035 0.00228284754035
159.34 0.04 0.00228284765035 0.00228284754035
159.38 0.04 0.0 0.0
159.42 0.04 0.00228284765035 0.00228284754035
159.46 0.04 0.0 0.0
159.5 0.04 0.00228284765035 0.00228284754035
159.54 0.04 0.0091313906014 0.00456569508071
159.58 0.04 0.00228284765035 0.00228284754035
159.62 0.04 0.0 0.0
159.66 0.04 0.0 0.0
159.7 0.04 0.00228284765035 0.00228284754035
159.74 0.04 0.0 0.0
159.78 0.04 0.00228284765035 0.00228284754035
159.82 0.04 0.00228284765035 0.00228284754035
159.86 0.04 0.00228284765035 0.00228284754035
159.9 0.04 0.0045656953007 0.0032284339524
159.94 0.04 0.0 0.0
159.98 0.04 0.0045656953007 0.0032284339524
160.02 0.04 0.0045656953007 0.0032284339524
160.06 0.04 0.00228284765035 0.00228284754035
160.1 0.04 0.0091313906014 0.00456569508071
160.14 0.04 0.00228284765035 0.00228284754035
160.18 0.04 0.00228284765035 0.00228284754035
160.22 0.04 0.0045656953007 0.0032284339524
160.26 0.04 0.00228284765035 0.00228284754035
160.3 0.04 0.00228284765035 0.00228284754035
160.34 0.04 0.0 0.0
160.38 0.04 0.00228284765035 0.00228284754035
160.42 0.04 0.00228284765035 0.00228284754035
160.46 0.04 0.00228284765035 0.00228284754035
160.5 0.04 0.0 0.0
160.54 0.04 0.0 0.0
160.58 0.04 0.0 0.0
160.62 0.04 0.0 0.0
160.66 0.04 0.0 0.0
160.7 0.04 0.00228284765035 0.00228284754035
160.74 0.04 0.00228284765035 0.00228284754035
160.78 0.04 0.00228284765035 0.00228284754035
160.82 0.04 0.0 0.0
160.86 0.04 0.0045656953007 0.0032284339524
160.9 0.04 0.00228284765035 0.00228284754035
160.94 0.04 0.00228284765035 0.00228284754035
160.98 0.04 0.0045656953007 0.0032284339524
161.02 0.04 0.00228284765035 0.00228284754035
161.06 0.04 0.00228284765035 0.00228284754035
161.1 0.04 0.0045656953007 0.0032284339524
161.14 0.04 0.00684854248539 0.00395400792583
161.18 0.04 0.0045656953007 0.0032284339524
161.22 0.04 0.0 0.0
161.26 0.04 0.0 0.0
161.3 0.04 0.00228284765035 0.00228284754035
161.34 0.04 0.0 0.0
161.38 0.04 0.0 0.0
161.42 0.04 0.0 0.0
161.46 0.04 0.00228284765035 0.00228284754035
161.5 0.04 0.00684854248539 0.00395400792583
161.54 0.04 0.00228284765035 0.00228284754035
161.58 0.04 0.0 0.0
161.62 0.04 0.00228284765035 0.00228284754035
161.66 0.04 0.00228284765035 0.00228284754035
161.7 0.04 0.0 0.0
161.74 0.04 0.0 0.0
161.78 0.04 0.0 0.0
161.82 0.04 0.00228284765035 0.00228284754035
161.86 0.04 0.0 0.0
161.9 0.04 0.0 0.0
161.94 0.04 0.0045656953007 0.0032284339524
161.98 0.04 0.00228284765035 0.00228284754035
162.02 0.04 0.0 0.0
162.06 0.04 0.0 0.0
162.1 0.04 0.00228284765035 0.00228284754035
162.14 0.04 0.0 0.0
162.18 0.04 0.0 0.0
162.22 0.04 0.0045656953007 0.0032284339524
162.26 0.04 0.0 0.0
162.3 0.04 0.0 0.0
162.34 0.04 0.0 0.0
162.38 0.04 0.00228284765035 0.00228284754035
162.42 0.04 0.0 0.0
162.46 0.04 0.0 0.0
162.5 0.04 0.0 0.0
162.54 0.04 0.00228284765035 0.00228284754035
162.58 0.04 0.0 0.0
162.62 0.04 0.0 0.0
162.66 0.04 0.0 0.0
162.7 0.04 0.00228284765035 0.00228284754035
162.74 0.04 0.0 0.0
162.78 0.04 0.00228284765035 0.00228284754035
162.82 0.04 0.00228284765035 0.00228284754035
162.86 0.04 0.00684854248539 0.00395400792583
162.9 0.04 0.00228284765035 0.00228284754035
162.94 0.04 0.0 0.0
162.98 0.04 0.00228284765035 0.00228284754035
163.02 0.04 0.0045656953007 0.0032284339524
163.06 0.04 0.00228284765035 0.00228284754035
163.1 0.04 0.00228284765035 0.00228284754035
163.14 0.04 0.0 0.0
163.18 0.04 0.0 0.0
163.22 0.04 0.00228284765035 0.00228284754035
163.26 0.04 0.0045656953007 0.0032284339524
163.3 0.04 0.00228284765035 0.00228284754035
163.34 0.04 0.00228284765035 0.00228284754035
163.38 0.04 0.0045656953007 0.0032284339524
163.42 0.04 0.0 0.0
163.46 0.04 0.0 0.0
163.5 0.04 0.00228284765035 0.00228284754035
163.54 0.04 0.0 0.0
163.58 0.04 0.00228284765035 0.00228284754035
163.62 0.04 0.0 0.0
163.66 0.04 0.0 0.0
163.7 0.04 0.0 0.0
163.74 0.04 0.00228284765035 0.00228284754035
163.78 0.04 0.0 0.0
163.82 0.04 0.0 0.0
163.86 0.04 0.0091313906014 0.00456569508071
163.9 0.04 0.0045656953007 0.0032284339524
163.94 0.04 0.00228284765035 0.00228284754035
163.98 0.04 0.0 0.0
164.02 0.04 0.0 0.0
164.06 0.04 0.0 0.0
164.1 0.04 0.0 0.0
164.14 0.04 0.0045656953007 0.0032284339524
164.18 0.04 0.0 0.0
164.22 0.04 0.00228284765035 0.00228284754035
164.26 0.04 0.0 0.0
164.3 0.04 0.0 0.0
164.34 0.04 0.0 0.0
164.38 0.04 0.0 0.0
164.42 0.04 0.00228284765035 0.00228284754035
164.46 0.04 0.0 0.0
164.5 0.04 0.0 0.0
164.54 0.04 0.0045656953007 0.0032284339524
164.58 0.04 0.00684854248539 0.00395400792583
164.62 0.04 0.0 0.0
164.66 0.04 0.0 0.0
164.7 0.04 0.0045656953007 0.0032284339524
164.74 0.04 0.0 0.0
164.78 0.04 0.00228284765035 0.00228284754035
164.82 0.04 0.0 0.0
164.86 0.04 0.0 0.0
164.9 0.04 0.00228284765035 0.00228284754035
164.94 0.04 0.0045656953007 0.0032284339524
164.98 0.04 0.00228284765035 0.00228284754035
165.02 0.04 0.0091313906014 0.00456569508071
165.06 0.04 0.0 0.0
165.1 0.04 0.0 0.0
165.14 0.04 0.00684854248539 0.00395400792583
165.18 0.04 0.0045656953007 0.0032284339524
165.22 0.04 0.0 0.0
165.26 0.04 0.0045656953007 0.0032284339524
165.3 0.04 0.0 0.0
165.34 0.04 0.0 0.0
165.38 0.04 0.0 0.0
165.42 0.04 0.0 0.0
